analysis_id,dictionary_id,quarter,coverage_state,regime,kind,term,count,denominator,frequency,status,unit,context
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,kredit,308,1949,0.15802975885069268,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,euro,523,1949,0.26834273986659823,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,kuna,517,1949,0.2652642380708055,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,inflacija,133,1949,0.06824012314007183,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,cijena,266,1949,0.13648024628014366,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,kamata,352,1949,0.1806054386865059,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,rast,281,1949,0.14417650076962546,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,guverner,555,1949,0.28476141611082606,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,ESB / ECB,10,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,gospodarstvo,117,1949,0.06003078501795793,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,potrošač,329,1949,0.16880451513596717,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,građanin,470,1949,0.24114930733709594,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,plaćanje,49,1949,0.025141097998973832,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,gotovina,42,1949,0.021549512570549,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,depozit,59,1949,0.030271934325295024,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,nekretnina,35,1949,0.017957927142124165,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,stabilnost,48,1949,0.024628014366341714,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,rizik,91,1949,0.04669061056952283,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,nadzor,111,1949,0.056952283222165216,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,prognoza,43,1949,0.022062596203181118,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,projekcija,56,1949,0.028732683427398667,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,statistika,27,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,tečaj,92,1949,0.04720369420215495,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,štednja,15,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,dug,117,1949,0.06003078501795793,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,dohodak,12,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,plaća,67,1949,0.03437660338635198,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,kućanstvo,10,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,monetarna politika,28,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,europodručje,134,1949,0.06875320677270395,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,novčanica,77,1949,0.03950743971267317,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,kovanica,212,1949,0.10877373011800924,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,zaduživanje,20,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,mjera,121,1949,0.0620831195484864,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,tržište,125,1949,0.06413545407901487,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,likvidnost,33,1949,0.01693175987685993,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,kapital,65,1949,0.033350436121087734,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,odgovornost,21,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,mandat,10,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,savjet,60,1949,0.03078501795792714,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,dionica,12,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,obveznica,10,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,Vlada,400,1949,0.20523345305284763,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,Sabor,66,1949,0.03386351975371986,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,BDP,151,1949,0.07747562852744998,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,investicija,29,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,izvoz,33,1949,0.01693175987685993,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,uvoz,0,1949,0.0,zero,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,naknada,116,1949,0.059517701385325805,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,sanacija,3,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,term,digitalni euro,2,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,kamatna stopa,225,1949,0.11544381734222678,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,financijska stabilnost,4,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,uvođenje eura,277,1949,0.14212416623909696,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,stambeni kredit,40,1949,0.02052334530528476,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,gotovinski kredit,4,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,kupovna moć,0,1949,0.0,zero,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,sukob interesa,0,1949,0.0,zero,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,zaštita potrošača,144,1949,0.07388404309902515,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,platni promet,11,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,monetarna politika,28,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,digitalni euro,2,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q3,complete,legacy,phrase,kreditna sposobnost,18,1949,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,banka,456,1702,0.2679200940070505,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,kredit,377,1702,0.22150411280846063,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,euro,324,1702,0.19036427732079905,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,kuna,341,1702,0.20035252643948295,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,inflacija,248,1702,0.14571092831962398,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,cijena,262,1702,0.15393654524089306,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,kamata,317,1702,0.1862514688601645,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,rast,494,1702,0.2902467685076381,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,guverner,631,1702,0.3707403055229142,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,ESB / ECB,37,1702,0.021739130434782608,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,gospodarstvo,114,1702,0.06698002350176263,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,potrošač,101,1702,0.05934195064629847,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,građanin,290,1702,0.17038777908343125,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,plaćanje,27,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,gotovina,51,1702,0.029964747356051705,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,depozit,63,1702,0.03701527614571093,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,nekretnina,58,1702,0.03407755581668625,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,stabilnost,80,1702,0.04700352526439483,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,rizik,123,1702,0.07226792009400705,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,nadzor,88,1702,0.05170387779083431,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,prognoza,75,1702,0.04406580493537015,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,projekcija,70,1702,0.041128084606345476,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,statistika,27,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,tečaj,140,1702,0.08225616921269095,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,štednja,43,1702,0.02526439482961222,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,dug,67,1702,0.03936545240893067,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,dohodak,8,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,plaća,90,1702,0.052878965922444184,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,kućanstvo,11,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,monetarna politika,93,1702,0.05464159811985899,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,europodručje,135,1702,0.07931844888366628,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,novčanica,18,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,kovanica,45,1702,0.026439482961222092,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,zaduživanje,5,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,mjera,126,1702,0.07403055229142186,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,tržište,144,1702,0.0846063454759107,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,likvidnost,28,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,kapital,40,1702,0.023501762632197415,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,odgovornost,21,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,mandat,17,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,savjet,51,1702,0.029964747356051705,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,dionica,3,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,obveznica,7,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,Vlada,187,1702,0.10987074030552292,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,Sabor,112,1702,0.06580493537015276,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,BDP,116,1702,0.0681551116333725,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,investicija,22,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,izvoz,38,1702,0.022326674500587545,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,uvoz,11,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,naknada,44,1702,0.025851938895417155,reported,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
HNB_MEDIA_LEXICAL_1.1,HNB_MEDIA_LEXICAL_1.0,2021-Q4,complete,legacy,term,sanacija,5,1702,,below_reporting_threshold,distinct_body_within_quarter,explicit_HNB_title_and_body_segments
