source_id,source_label,source_role,medium,croatian_eligibility,language,ownership,register_id,evidence_url,checked
vinkulja.hr,vinkulja.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,56/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=33,2026-09-21
virovitica.net,virovitica.net,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,09/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=45,2026-09-21
vitamini.hr,vitamini.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,05/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=45,2026-09-21
vizkultura.hr,vizkultura.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,37/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=7,2026-09-21
vjera.hr,vjera.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,71/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=44,2026-09-21
vodnjanski.info,vodnjanski.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,25/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=18,2026-09-21
vogueadria.com,vogueadria.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,18/24,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=52,2026-09-21
volimivanic.info,volimivanic.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,27/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=10,2026-09-21
voxfeminae.net,voxfeminae.net,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,51/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=8,2026-09-21
vzaktualno.hr,vzaktualno.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,07/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=45,2026-09-21
wall.hr,wall.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,63/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=43,2026-09-21
womeninadria.com,womeninadria.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,11/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=9,2026-09-21
xpress.hr,xpress.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,33/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=48,2026-09-21
zadar.tv,zadar.tv,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,57/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=33,2026-09-21
zadarnews.hr,zadarnews.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,5/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=17,2026-09-21
zadarski.slobodnadalmacija.hr,zadarski.slobodnadalmacija.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,14/15,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=10,2026-09-21
zadarskilist.novilist.hr,zadarskilist.novilist.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,10/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=26,2026-09-21
zadarskiportal.com,zadarskiportal.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,37/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=49,2026-09-21
zadarskitjednik.hr,zadarskitjednik.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,55/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=43,2026-09-21
zadovoljna.dnevnik.hr,zadovoljna.dnevnik.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,29/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=31,2026-09-21
zagorje-international.net.hr,zagorje-international.net.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,22/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=13,2026-09-21
zagorje.com,zagorje.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,18/17,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=17,2026-09-21
zagreb.in,zagreb.in,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,28/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=27,2026-09-21
zagreb.info,zagreb.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,16/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=21,2026-09-21
zagrebancija.com,zagrebancija.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,35/12,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=4,2026-09-21
zagrebi.hr,zagrebi.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,22/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=40,2026-09-21
zamaaero.com,zamaaero.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,19/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=57,2026-09-21
zapadno.hr,zapadno.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,27/23,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=48,2026-09-21
zaposlena.hr,zaposlena.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,13/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=26,2026-09-21
zastita.info,zastita.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,36/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=31,2026-09-21
zazubice.com,zazubice.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,8/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=26,2026-09-21
zena.rtl.hr,zena.rtl.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,23/11,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=1,2026-09-21
zene-domovinski-rat.hr,zene-domovinski-rat.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,30/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=41,2026-09-21
zenskirecenziraj.com,zenskirecenziraj.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,13/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=57,2026-09-21
zgexpress.net,zgexpress.net,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,32/19,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=28,2026-09-21
zgkult.eu,zgkult.eu,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,50/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=24,2026-09-21
zgnogomet.com,zgnogomet.com,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,61/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=43,2026-09-21
zgprsten.hr,zgprsten.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,3/18,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=20,2026-09-21
ziher.hr,ziher.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,29/14,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=6,2026-09-21
zimo.dnevnik.hr,zimo.dnevnik.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,28/20,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=31,2026-09-21
zip.com.hr,zip.com.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,50/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=42,2026-09-21
zivim.hr,zivim.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,33/16,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=14,2026-09-21
zmaj.info,zmaj.info,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,16/25,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=57,2026-09-21
znet.hr,znet.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,11/12,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=3,2026-09-21
zupan.hr,zupan.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,5/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=38,2026-09-21
zupanet.hr,zupanet.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,21/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=40,2026-09-21
zupcica.hr,zupcica.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,42/21,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=36,2026-09-21
zupskiportal.hr,zupskiportal.hr,editorial,web,current_AEM_register,not_restricted; vendor_metadata_only,not_independently_audited,49/22,https://pmu.e-mediji.hr/Forms/Common/DownloadStatic.aspx?id=1#page=42,2026-09-21
hnb.hr,hnb.hr,hnb_own,web,institutional_own,not_restricted; vendor_metadata_only,HNB,,https://www.hnb.hr/,2026-09-21
